text,Label,text_cleaning,text_casefolding,text_tokenizing,text_normalizing,text_SR,text_stemming
"Aplikasi ETHOL (Enterprise Technology Hybrid Online Learning), adalah salah satu aplikasi yang dimiliki oleh PENS (Politeknik Elektronika Negeri Surabaya) untuk mendukung proses pembelajaran jarak jauh yang telah terbiasa digunakan jauh sebelum adanya pandemi.
@rengga_asmara https://t.co/5NUyL8qUd3",Positif,Aplikasi ETHOL Enterprise Technology Hybrid Online Learning adalah salah satu aplikasi yang dimiliki oleh PENS Politeknik Elektronika Negeri Surabaya untuk mendukung proses pembelajaran jarak jauh yang telah terbiasa digunakan jauh sebelum adanya pandemi asmara,aplikasi ethol enterprise technology hybrid online learning adalah salah satu aplikasi yang dimiliki oleh pens politeknik elektronika negeri surabaya untuk mendukung proses pembelajaran jarak jauh yang telah terbiasa digunakan jauh sebelum adanya pandemi asmara,"['aplikasi', 'ethol', 'enterprise', 'technology', 'hybrid', 'online', 'learning', 'adalah', 'salah', 'satu', 'aplikasi', 'yang', 'dimiliki', 'oleh', 'pens', 'politeknik', 'elektronika', 'negeri', 'surabaya', 'untuk', 'mendukung', 'proses', 'pembelajaran', 'jarak', 'jauh', 'yang', 'telah', 'terbiasa', 'digunakan', 'jauh', 'sebelum', 'adanya', 'pandemi', 'asmara']","['aplikasi', 'ethol', 'enterprise', 'technology', 'hybrid', 'online', 'learning', 'adalah', 'salah', 'satu', 'aplikasi', 'yang', 'dimiliki', 'oleh', 'pens', 'politeknik', 'elektronika', 'negeri', 'surabaya', 'untuk', 'mendukung', 'proses', 'pembelajaran', 'jarak', 'jauh', 'yang', 'telah', 'terbiasa', 'digunakan', 'jauh', 'sebelum', 'adanya', 'pandemi', 'asmara']","['aplikasi', 'ethol', 'enterprise', 'technology', 'hybrid', 'online', 'learning', 'salah', 'aplikasi', 'dimiliki', 'pens', 'politeknik', 'elektronika', 'negeri', 'surabaya', 'mendukung', 'proses', 'pembelajaran', 'jarak', 'terbiasa', 'pandemi', 'asmara']",aplikasi ethol enterprise technology hybrid online learning salah aplikasi milik pens politeknik elektronika negeri surabaya dukung proses ajar jarak biasa pandemi asmara
RT @IndosatOoredoo: Indosat Ooredoo berkomitmen penuh mendukung program bantuan kuota data internet dari Pemerintah melalui Kementerian Pendidikan dan Kebudayaan RI dalam program Pembelajaran Jarak Jauh (PJJ) tahap II yang mulai diimplementasi pada bulan ini. https://t.co/6KbRpeEwyU,Positif,RT Indosat Ooredoo berkomitmen penuh mendukung program bantuan kuota data internet dari Pemerintah melalui Kementerian Pendidikan dan Kebudayaan RI dalam program Pembelajaran Jarak Jauh PJJ tahap II yang mulai diimplementasi pada bulan ini,rt indosat ooredoo berkomitmen penuh mendukung program bantuan kuota data internet dari pemerintah melalui kementerian pendidikan dan kebudayaan ri dalam program pembelajaran jarak jauh pjj tahap ii yang mulai diimplementasi pada bulan ini,"['rt', 'indosat', 'ooredoo', 'berkomitmen', 'penuh', 'mendukung', 'program', 'bantuan', 'kuota', 'data', 'internet', 'dari', 'pemerintah', 'melalui', 'kementerian', 'pendidikan', 'dan', 'kebudayaan', 'ri', 'dalam', 'program', 'pembelajaran', 'jarak', 'jauh', 'pjj', 'tahap', 'ii', 'yang', 'mulai', 'diimplementasi', 'pada', 'bulan', 'ini']","['rt', 'indosat', 'ooredoo', 'berkomitmen', 'penuh', 'mendukung', 'program', 'bantuan', 'kuota', 'data', 'internet', 'dari', 'pemerintah', 'melalui', 'kementerian', 'pendidikan', 'dan', 'kebudayaan', 'republik', 'indonesia', 'dalam', 'program', 'pembelajaran', 'jarak', 'jauh', 'pjj', 'tahap', 'ii', 'yang', 'mulai', 'diimplementasi', 'pada', 'bulan', 'ini']","['indosat', 'ooredoo', 'berkomitmen', 'penuh', 'mendukung', 'program', 'bantuan', 'kuota', 'data', 'internet', 'pemerintah', 'kementerian', 'pendidikan', 'kebudayaan', 'republik', 'indonesia', 'program', 'pembelajaran', 'jarak', 'pjj', 'tahap', 'ii', 'diimplementasi']",indosat ooredoo komitmen penuh dukung program bantu kuota data internet perintah menteri didik budaya republik indonesia program ajar jarak pjj tahap ii implementasi
@alisyarief @Chaul8 @SBYudhoyono @jokowi Kita tengok di sektor pendidikan suatu misal..apa yang kita daoatkan pasca Pembelajaran jarak jauh.Kepercayaan diri anak serta minat baca anak menurun pasca pjj dengan hp smart,Negatif,Kita tengok di sektor pendidikan suatu misalapa yang kita daoatkan pasca Pembelajaran jarak jauhKepercayaan diri anak serta minat baca anak menurun pasca pjj dengan hp smart,kita tengok di sektor pendidikan suatu misalapa yang kita daoatkan pasca pembelajaran jarak jauhkepercayaan diri anak serta minat baca anak menurun pasca pjj dengan hp smart,"['kita', 'tengok', 'di', 'sektor', 'pendidikan', 'suatu', 'misalapa', 'yang', 'kita', 'daoatkan', 'pasca', 'pembelajaran', 'jarak', 'jauhkepercayaan', 'diri', 'anak', 'serta', 'minat', 'baca', 'anak', 'menurun', 'pasca', 'pjj', 'dengan', 'hp', 'smart']","['kita', 'tengok', 'di', 'sektor', 'pendidikan', 'suatu', 'misalapa', 'yang', 'kita', 'daoatkan', 'pasca', 'pembelajaran', 'jarak', 'jauhkepercayaan', 'diri', 'anak', 'serta', 'minat', 'baca', 'anak', 'menurun', 'pasca', 'pjj', 'dengan', 'hp', 'smart']","['tengok', 'sektor', 'pendidikan', 'misalapa', 'daoatkan', 'pasca', 'pembelajaran', 'jarak', 'jauhkepercayaan', 'anak', 'minat', 'baca', 'anak', 'menurun', 'pasca', 'pjj', 'hp', 'smart']",tengok sektor didik misalapa daoatkan pasca ajar jarak jauhkepercayaan anak minat baca anak turun pasca pjj hp smart
"Teknis Pembelajaran Jarak Jauh (PJJ); Tambal Sulam di Tengah Gelombang
👇",Positif,Teknis Pembelajaran Jarak Jauh PJJ Tambal Sulam di Tengah Gelombang,teknis pembelajaran jarak jauh pjj tambal sulam di tengah gelombang,"['teknis', 'pembelajaran', 'jarak', 'jauh', 'pjj', 'tambal', 'sulam', 'di', 'tengah', 'gelombang']","['teknis', 'pembelajaran', 'jarak', 'jauh', 'pjj', 'tambal', 'sulam', 'di', 'tengah', 'gelombang']","['teknis', 'pembelajaran', 'jarak', 'pjj', 'tambal', 'sulam', 'gelombang']",teknis ajar jarak pjj tambal sulam gelombang
"Guru, Berikut 10 Saran Agar Pembelajaran Jarak Jauh Lebih Efektif dan Menyenangkan

Coba mas Nadiem sering-sering bagi saran pjj yang efektif langsung dengan case study ke lapangan, mungkin tagar #CopotNadiem gakbakal terbit. 
https://t.co/oWZEeuOFzG",Positif,Guru Berikut Saran Agar Pembelajaran Jarak Jauh Lebih Efektif dan Menyenangkan Coba mas Nadiem seringsering bagi saran pjj yang efektif langsung dengan case study ke lapangan mungkin tagar gakbakal terbit,guru berikut saran agar pembelajaran jarak jauh lebih efektif dan menyenangkan coba mas nadiem seringsering bagi saran pjj yang efektif langsung dengan case study ke lapangan mungkin tagar gakbakal terbit,"['guru', 'berikut', 'saran', 'agar', 'pembelajaran', 'jarak', 'jauh', 'lebih', 'efektif', 'dan', 'menyenangkan', 'coba', 'mas', 'nadiem', 'seringsering', 'bagi', 'saran', 'pjj', 'yang', 'efektif', 'langsung', 'dengan', 'case', 'study', 'ke', 'lapangan', 'mungkin', 'tagar', 'gakbakal', 'terbit']","['guru', 'berikut', 'saran', 'agar', 'pembelajaran', 'jarak', 'jauh', 'lebih', 'efektif', 'dan', 'menyenangkan', 'coba', 'mas', 'nadiem', 'seringsering', 'bagi', 'saran', 'pjj', 'yang', 'efektif', 'langsung', 'dengan', 'case', 'study', 'ke', 'lapangan', 'mungkin', 'tagar', 'gakbakal', 'terbit']","['guru', 'saran', 'pembelajaran', 'jarak', 'efektif', 'menyenangkan', 'coba', 'mas', 'nadiem', 'seringsering', 'saran', 'pjj', 'efektif', 'langsung', 'case', 'study', 'lapangan', 'tagar', 'gakbakal', 'terbit']",guru saran ajar jarak efektif senang coba mas nadiem seringsering saran pjj efektif langsung case study lapang tagar gakbakal terbit
Bikin warnet gratis utk mendukung pembelajaran jarak jauh baik ank ank sekolah atau kuliah....bisa di sekolahan atau di Balai desa atau di tmpt lain dgn prokes ketat...@kemenpendidikan,Positif,Bikin warnet gratis utk mendukung pembelajaran jarak jauh baik ank ank sekolah atau kuliahbisa di sekolahan atau di Balai desa atau di tmpt lain dgn prokes ketat,bikin warnet gratis utk mendukung pembelajaran jarak jauh baik ank ank sekolah atau kuliahbisa di sekolahan atau di balai desa atau di tmpt lain dgn prokes ketat,"['bikin', 'warnet', 'gratis', 'utk', 'mendukung', 'pembelajaran', 'jarak', 'jauh', 'baik', 'ank', 'ank', 'sekolah', 'atau', 'kuliahbisa', 'di', 'sekolahan', 'atau', 'di', 'balai', 'desa', 'atau', 'di', 'tmpt', 'lain', 'dgn', 'prokes', 'ketat']","['bikin', 'warnet', 'gratis', 'untuk', 'mendukung', 'pembelajaran', 'jarak', 'jauh', 'baik', 'anak', 'anak', 'sekolah', 'atau', 'kuliahbisa', 'di', 'sekolahan', 'atau', 'di', 'balai', 'desa', 'atau', 'di', 'tempat', 'lain', 'dengan', 'prokes', 'ketat']","['warnet', 'gratis', 'mendukung', 'pembelajaran', 'jarak', 'anak', 'anak', 'sekolah', 'kuliahbisa', 'sekolahan', 'balai', 'desa', 'prokes', 'ketat']",warnet gratis dukung ajar jarak anak anak sekolah kuliahbisa sekolah balai desa prokes ketat
RT @iwan__altruis: https://t.co/org3ri93hY harusnya anda juga turun kebawah untuk melihat realita yang ada @nadiemmakarim biar anda tahu bagaimana keluhan orang tua dan anak-anak.,Negatif,RT altruis harusnya anda juga turun kebawah untuk melihat realita yang ada biar anda tahu bagaimana keluhan orang tua dan anakanak,rt altruis harusnya anda juga turun kebawah untuk melihat realita yang ada biar anda tahu bagaimana keluhan orang tua dan anakanak,"['rt', 'altruis', 'harusnya', 'anda', 'juga', 'turun', 'kebawah', 'untuk', 'melihat', 'realita', 'yang', 'ada', 'biar', 'anda', 'tahu', 'bagaimana', 'keluhan', 'orang', 'tua', 'dan', 'anakanak']","['rt', 'altruis', 'harusnya', 'anda', 'juga', 'turun', 'kebawah', 'untuk', 'melihat', 'realita', 'yang', 'ada', 'biar', 'anda', 'tahu', 'bagaimana', 'keluhan', 'orang', 'tua', 'dan', 'anakanak']","['altruis', 'turun', 'kebawah', 'realita', 'keluhan', 'orang', 'tua', 'anakanak']",altruis turun bawah realita keluh orang tua anakanak
"Kepala Kantor Imigrasi Sibolga melakukan Mentoring kepada 4 (empat) orang Taruna dan 1 (satu) orang Taruni Poltekim yang berdomisili di Wilayah Kerja Kantor Imigrasi Sibolga, mereka semua saat ini sedang menjalani masa Pembelajaran Jarak Jauh (PJJ). https://t.co/LXhwFtYRVT",Positif,Kepala Kantor Imigrasi Sibolga melakukan Mentoring kepada empat orang Taruna dan satu orang Taruni Poltekim yang berdomisili di Wilayah Kerja Kantor Imigrasi Sibolga mereka semua saat ini sedang menjalani masa Pembelajaran Jarak Jauh PJJ,kepala kantor imigrasi sibolga melakukan mentoring kepada empat orang taruna dan satu orang taruni poltekim yang berdomisili di wilayah kerja kantor imigrasi sibolga mereka semua saat ini sedang menjalani masa pembelajaran jarak jauh pjj,"['kepala', 'kantor', 'imigrasi', 'sibolga', 'melakukan', 'mentoring', 'kepada', 'empat', 'orang', 'taruna', 'dan', 'satu', 'orang', 'taruni', 'poltekim', 'yang', 'berdomisili', 'di', 'wilayah', 'kerja', 'kantor', 'imigrasi', 'sibolga', 'mereka', 'semua', 'saat', 'ini', 'sedang', 'menjalani', 'masa', 'pembelajaran', 'jarak', 'jauh', 'pjj']","['kepala', 'kantor', 'imigrasi', 'sibolga', 'melakukan', 'mentoring', 'kepada', 'empat', 'orang', 'taruna', 'dan', 'satu', 'orang', 'taruni', 'poltekim', 'yang', 'berdomisili', 'di', 'wilayah', 'kerja', 'kantor', 'imigrasi', 'sibolga', 'mereka', 'semua', 'saat', 'ini', 'sedang', 'menjalani', 'masa', 'pembelajaran', 'jarak', 'jauh', 'pjj']","['kepala', 'kantor', 'imigrasi', 'sibolga', 'mentoring', 'orang', 'taruna', 'orang', 'taruni', 'poltekim', 'berdomisili', 'wilayah', 'kerja', 'kantor', 'imigrasi', 'sibolga', 'menjalani', 'pembelajaran', 'jarak', 'pjj']",kepala kantor imigrasi sibolga mentoring orang taruna orang taruni poltekim domisili wilayah kerja kantor imigrasi sibolga jalan ajar jarak pjj
"Sekolah jenjang PAUD, TK, SD, SMP, dan SMA/SMK akan segera dibuka setelah progres vaksin untuk guru selasai. Sementara untuk perguruan tinggi masih bisa melaksanakan Pembelajaran Jarak Jauh ( PJJ ) selama pandemi covid ini. 
.
@jokowi @nadiemmakarim https://t.co/4EcoIidsjP",Positif,Sekolah jenjang PAUD TK SD SMP dan SMASMK akan segera dibuka setelah progres vaksin untuk guru selasai Sementara untuk perguruan tinggi masih bisa melaksanakan Pembelajaran Jarak Jauh PJJ selama pandemi covid ini,sekolah jenjang paud tk sd smp dan smasmk akan segera dibuka setelah progres vaksin untuk guru selasai sementara untuk perguruan tinggi masih bisa melaksanakan pembelajaran jarak jauh pjj selama pandemi covid ini,"['sekolah', 'jenjang', 'paud', 'tk', 'sd', 'smp', 'dan', 'smasmk', 'akan', 'segera', 'dibuka', 'setelah', 'progres', 'vaksin', 'untuk', 'guru', 'selasai', 'sementara', 'untuk', 'perguruan', 'tinggi', 'masih', 'bisa', 'melaksanakan', 'pembelajaran', 'jarak', 'jauh', 'pjj', 'selama', 'pandemi', 'covid', 'ini']","['sekolah', 'jenjang', 'paud', 'tk', 'sd', 'smp', 'dan', 'smasmk', 'akan', 'segera', 'dibuka', 'setelah', 'progres', 'vaksin', 'untuk', 'guru', 'selasai', 'sementara', 'untuk', 'perguruan', 'tinggi', 'masih', 'bisa', 'melaksanakan', 'pembelajaran', 'jarak', 'jauh', 'pjj', 'selama', 'pandemi', 'covid', 'ini']","['sekolah', 'jenjang', 'paud', 'tk', 'sd', 'smp', 'smasmk', 'dibuka', 'progres', 'vaksin', 'guru', 'selasai', 'perguruan', 'melaksanakan', 'pembelajaran', 'jarak', 'pjj', 'pandemi', 'covid']",sekolah jenjang paud tk sd smp smasmk buka progres vaksin guru selasa guru laksana ajar jarak pjj pandemi covid
"Wali Kota Solo Gibran Rakabuming Raka menyerahkan bantuan sebanyak 150 unit ponsel pintar kepada para siswa SD dan SMP terutama bagi mereka yang tidak memiliki ponsel untuk kegiatan pembelajaran jarak jauh.

Sumber: @vivacoid
#NewsOne #GibranRakabuming #WaliKotaSolo https://t.co/c4mjCfkIWt",Positif,Wali Kota Solo Gibran Rakabuming Raka menyerahkan bantuan sebanyak unit ponsel pintar kepada para siswa SD dan SMP terutama bagi mereka yang tidak memiliki ponsel untuk kegiatan pembelajaran jarak jauh Sumber,wali kota solo gibran rakabuming raka menyerahkan bantuan sebanyak unit ponsel pintar kepada para siswa sd dan smp terutama bagi mereka yang tidak memiliki ponsel untuk kegiatan pembelajaran jarak jauh sumber,"['wali', 'kota', 'solo', 'gibran', 'rakabuming', 'raka', 'menyerahkan', 'bantuan', 'sebanyak', 'unit', 'ponsel', 'pintar', 'kepada', 'para', 'siswa', 'sd', 'dan', 'smp', 'terutama', 'bagi', 'mereka', 'yang', 'tidak', 'memiliki', 'ponsel', 'untuk', 'kegiatan', 'pembelajaran', 'jarak', 'jauh', 'sumber']","['wali', 'kota', 'solo', 'gibran', 'rakabuming', 'raka', 'menyerahkan', 'bantuan', 'sebanyak', 'unit', 'ponsel', 'pintar', 'kepada', 'para', 'siswa', 'sd', 'dan', 'smp', 'terutama', 'bagi', 'mereka', 'yang', 'tidak', 'memiliki', 'ponsel', 'untuk', 'kegiatan', 'pembelajaran', 'jarak', 'jauh', 'sumber']","['wali', 'kota', 'solo', 'gibran', 'rakabuming', 'raka', 'menyerahkan', 'bantuan', 'unit', 'ponsel', 'pintar', 'siswa', 'sd', 'smp', 'memiliki', 'ponsel', 'kegiatan', 'pembelajaran', 'jarak', 'sumber']",wali kota solo gibran rakabuming raka serah bantu unit ponsel pintar siswa sd smp milik ponsel giat ajar jarak sumber
"Ditambah lagi, pekerjaan itu memaksa mereka untuk berada di garis depan dalam penanganan Covid-19 tersebut.

Di samping itu, beban perempuan juga semakin bertambah karena pekerjaan domestik rumah tangga, pengasuhan anak, pendampingan proses pembelajaran jarak jauh bagi anak,",Negatif,Ditambah lagi pekerjaan itu memaksa mereka untuk berada di garis depan dalam penanganan Covid tersebut Di samping itu beban perempuan juga semakin bertambah karena pekerjaan domestik rumah tangga pengasuhan anak pendampingan proses pembelajaran jarak jauh bagi anak,ditambah lagi pekerjaan itu memaksa mereka untuk berada di garis depan dalam penanganan covid tersebut di samping itu beban perempuan juga semakin bertambah karena pekerjaan domestik rumah tangga pengasuhan anak pendampingan proses pembelajaran jarak jauh bagi anak,"['ditambah', 'lagi', 'pekerjaan', 'itu', 'memaksa', 'mereka', 'untuk', 'berada', 'di', 'garis', 'depan', 'dalam', 'penanganan', 'covid', 'tersebut', 'di', 'samping', 'itu', 'beban', 'perempuan', 'juga', 'semakin', 'bertambah', 'karena', 'pekerjaan', 'domestik', 'rumah', 'tangga', 'pengasuhan', 'anak', 'pendampingan', 'proses', 'pembelajaran', 'jarak', 'jauh', 'bagi', 'anak']","['ditambah', 'lagi', 'pekerjaan', 'itu', 'memaksa', 'mereka', 'untuk', 'berada', 'di', 'garis', 'depan', 'dalam', 'penanganan', 'covid', 'tersebut', 'di', 'samping', 'itu', 'beban', 'perempuan', 'juga', 'semakin', 'bertambah', 'karena', 'pekerjaan', 'domestik', 'rumah', 'tangga', 'pengasuhan', 'anak', 'pendampingan', 'proses', 'pembelajaran', 'jarak', 'jauh', 'bagi', 'anak']","['ditambah', 'pekerjaan', 'memaksa', 'garis', 'penanganan', 'covid', 'samping', 'beban', 'perempuan', 'bertambah', 'pekerjaan', 'domestik', 'rumah', 'tangga', 'pengasuhan', 'anak', 'pendampingan', 'proses', 'pembelajaran', 'jarak', 'anak']",tambah kerja paksa garis tangan covid samping beban perempuan tambah kerja domestik rumah tangga asuh anak damping proses ajar jarak anak
Berita terbaru: Plus Minus Pendidikan Jarak Jauh dan Rencana Pembelajaran Tatap Muka https://t.co/Kel8FqdCoo,Negatif,Berita terbaru Plus Minus Pendidikan Jarak Jauh dan Rencana Pembelajaran Tatap Muka,berita terbaru plus minus pendidikan jarak jauh dan rencana pembelajaran tatap muka,"['berita', 'terbaru', 'plus', 'minus', 'pendidikan', 'jarak', 'jauh', 'dan', 'rencana', 'pembelajaran', 'tatap', 'muka']","['berita', 'terbaru', 'plus', 'minus', 'pendidikan', 'jarak', 'jauh', 'dan', 'rencana', 'pembelajaran', 'tatap', 'muka']","['berita', 'terbaru', 'plus', 'minus', 'pendidikan', 'jarak', 'rencana', 'pembelajaran', 'tatap', 'muka']",berita baru plus minus didik jarak rencana ajar tatap muka
https://t.co/org3ri93hY harusnya anda juga turun kebawah untuk melihat realita yang ada @nadiemmakarim biar anda tahu bagaimana keluhan orang tua dan anak-anak.,Positif,harusnya anda juga turun kebawah untuk melihat realita yang ada biar anda tahu bagaimana keluhan orang tua dan anakanak,harusnya anda juga turun kebawah untuk melihat realita yang ada biar anda tahu bagaimana keluhan orang tua dan anakanak,"['harusnya', 'anda', 'juga', 'turun', 'kebawah', 'untuk', 'melihat', 'realita', 'yang', 'ada', 'biar', 'anda', 'tahu', 'bagaimana', 'keluhan', 'orang', 'tua', 'dan', 'anakanak']","['harusnya', 'anda', 'juga', 'turun', 'kebawah', 'untuk', 'melihat', 'realita', 'yang', 'ada', 'biar', 'anda', 'tahu', 'bagaimana', 'keluhan', 'orang', 'tua', 'dan', 'anakanak']","['turun', 'kebawah', 'realita', 'keluhan', 'orang', 'tua', 'anakanak']",turun bawah realita keluh orang tua anakanak
PJJ Setahun Menyebabkan Anak Mengalami Krisis Kesehatan Mental: Anak tidak melakukan interaksi dengan teman.Pembelajaran jarak jauh (PJJ) yang telah berlangsung selama setahun ini telah meninggalkan dampak krisis kesehatan mental yang cukup berat… https://t.co/koMCP8NhFh https://t.co/kxkz8bKe7e,Negatif,PJJ Setahun Menyebabkan Anak Mengalami Krisis Kesehatan Mental Anak tidak melakukan interaksi dengan temanPembelajaran jarak jauh PJJ yang telah berlangsung selama setahun ini telah meninggalkan dampak krisis kesehatan mental yang cukup berat,pjj setahun menyebabkan anak mengalami krisis kesehatan mental anak tidak melakukan interaksi dengan temanpembelajaran jarak jauh pjj yang telah berlangsung selama setahun ini telah meninggalkan dampak krisis kesehatan mental yang cukup berat,"['pjj', 'setahun', 'menyebabkan', 'anak', 'mengalami', 'krisis', 'kesehatan', 'mental', 'anak', 'tidak', 'melakukan', 'interaksi', 'dengan', 'temanpembelajaran', 'jarak', 'jauh', 'pjj', 'yang', 'telah', 'berlangsung', 'selama', 'setahun', 'ini', 'telah', 'meninggalkan', 'dampak', 'krisis', 'kesehatan', 'mental', 'yang', 'cukup', 'berat']","['pjj', 'setahun', 'menyebabkan', 'anak', 'mengalami', 'krisis', 'kesehatan', 'mental', 'anak', 'tidak', 'melakukan', 'interaksi', 'dengan', 'temanpembelajaran', 'jarak', 'jauh', 'pjj', 'yang', 'telah', 'berlangsung', 'selama', 'setahun', 'ini', 'telah', 'meninggalkan', 'dampak', 'krisis', 'kesehatan', 'mental', 'yang', 'cukup', 'berat']","['pjj', 'setahun', 'menyebabkan', 'anak', 'mengalami', 'krisis', 'kesehatan', 'mental', 'anak', 'interaksi', 'temanpembelajaran', 'jarak', 'pjj', 'setahun', 'meninggalkan', 'dampak', 'krisis', 'kesehatan', 'mental', 'berat']",pjj tahun sebab anak alami krisis sehat mental anak interaksi temanpembelajaran jarak pjj tahun tinggal dampak krisis sehat mental berat
"“Sejauh ini kita sudah membagikan 2625 HP kepada siswa-siswi jalur afirmasi atau dari keluarga yg kurang mampu. Meskipun Juli mulai Pembelajaran Tatap Muka, namun tetap akan dibatasi secara bergiliran,sehingga sebagian masih akan melaksanakan pembelajaran jarak jauh,” jelas Etty https://t.co/ZUh2YOnJEl",Positif,Sejauh ini kita sudah membagikan HP kepada siswasiswi jalur afirmasi atau dari keluarga yg kurang mampu Meskipun Juli mulai Pembelajaran Tatap Muka namun tetap akan dibatasi secara bergiliransehingga sebagian masih akan melaksanakan pembelajaran jarak jauh jelas Etty,sejauh ini kita sudah membagikan hp kepada siswasiswi jalur afirmasi atau dari keluarga yg kurang mampu meskipun juli mulai pembelajaran tatap muka namun tetap akan dibatasi secara bergiliransehingga sebagian masih akan melaksanakan pembelajaran jarak jauh jelas etty,"['sejauh', 'ini', 'kita', 'sudah', 'membagikan', 'hp', 'kepada', 'siswasiswi', 'jalur', 'afirmasi', 'atau', 'dari', 'keluarga', 'yg', 'kurang', 'mampu', 'meskipun', 'juli', 'mulai', 'pembelajaran', 'tatap', 'muka', 'namun', 'tetap', 'akan', 'dibatasi', 'secara', 'bergiliransehingga', 'sebagian', 'masih', 'akan', 'melaksanakan', 'pembelajaran', 'jarak', 'jauh', 'jelas', 'etty']","['sejauh', 'ini', 'kita', 'sudah', 'membagikan', 'hp', 'kepada', 'siswasiswi', 'jalur', 'afirmasi', 'atau', 'dari', 'keluarga', 'yang', 'kurang', 'mampu', 'meskipun', 'juli', 'mulai', 'pembelajaran', 'tatap', 'muka', 'namun', 'tetap', 'akan', 'dibatasi', 'secara', 'bergiliransehingga', 'sebagian', 'masih', 'akan', 'melaksanakan', 'pembelajaran', 'jarak', 'jauh', 'jelas', 'etty']","['membagikan', 'hp', 'siswasiswi', 'jalur', 'afirmasi', 'keluarga', 'juli', 'pembelajaran', 'tatap', 'muka', 'dibatasi', 'bergiliransehingga', 'melaksanakan', 'pembelajaran', 'jarak', 'etty']",bagi hp siswasiswi jalur afirmasi keluarga juli ajar tatap muka batas bergiliransehingga laksana ajar jarak etty
